id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,key,tempo,time_signature,like
32HqvjPjKJvR54xNplTZIB,2.0732966073688776e-05,0.49190283400809715,0.9699130487107741,0.06175580221997981,0.06957414058491533,0.9033927119521029,0.0948948948948949,0.6048387096774194,1.0,127.527,3.0,0
5CDPAysOhiQYKX2XH7zMDq,0.5823286253436062,0.3684210526315789,0.5346551533933067,0.8980827447023209,0.3175987685992816,0.7112868652524207,0.05510510510510511,0.20060483870967744,8.0,78.658,4.0,1
1ROBixGgXrYlcCcrBfxAoy,0.2881514311745596,0.7469635627530364,0.7111652676234317,0.8738647830474268,0.09902514109799897,0.7442777243945105,0.06636636636636636,0.6451612903225806,8.0,127.992,5.0,0
2Gl0FzuLxflY6nPifJp5Dr,0.19778983569601294,0.6406882591093117,0.5918203608428358,0.0,0.08773730118009235,0.7884297927907951,0.16816816816816815,0.684475806451613,0.0,90.066,4.0,0
6QL2iztybriRAsbdoamwzw,0.10140413385222977,0.701417004048583,0.82549568252249,1.019172552976791e-05,0.049153412006157,0.8420183802695445,0.06486486486486487,0.8276209677419354,5.0,115.027,4.0,1
1RuWiwnl4QOjL1x2kJiOZG,0.010942136600929107,0.5465587044534413,0.9267884185295504,3.8546922300706355e-05,0.37711646998460746,0.8935866164042674,0.07882882882882881,0.4495967741935484,2.0,108.022,4.0,0
1Wvzo4EotLEh4W3OVcQoDO,0.05120324747525937,0.6153846153846154,0.7362377270311199,0.0,0.20677270395074393,0.8018577376992633,0.24774774774774774,0.49294354838709675,6.0,97.038,4.0,1
0u3dPRxI7Brk5z1x7VNqB2,0.06927556657096871,0.7834008097165992,0.7332290319021973,3.592330978809284e-05,0.15033350436121087,0.8441619237686944,0.08393393393393393,0.40423387096774194,0.0,125.05,4.0,0
7nORGrTd2dDP38JC0YfZ4W,0.08001855625564036,0.6690283400809716,0.7583014913098856,0.0,0.09492047203694201,0.8363761795648853,0.12972972972972974,0.3901209677419355,7.0,114.098,4.0,0
38FzrtPwtzDKIe1oO2h36Z,0.06295025488747044,0.9433198380566802,0.24080592913520074,0.9142280524722503,0.06916367367880963,0.47914356813758097,0.6576576576576576,0.8508064516129034,0.0,140.017,4.0,0
3Vj8RQkFwOmDvUrwu6MtQZ,0.567268359430515,0.7115384615384615,0.5727652916929927,3.1584258324924317e-06,0.08742945100051307,0.7444009165496341,0.10870870870870872,0.4949596774193548,0.0,147.03799999999995,4.0,0
278UHHCKIi7GpwYri6mPxX,0.7158629831063474,0.3016194331983806,0.3691769213025644,0.9455095862764884,0.1513596716264751,0.6987459038608421,0.051951951951951944,0.1280241935483871,10.0,123.308,3.0,0
3YjK1xOCGcHcYHim5XboFB,0.03423534787984337,0.695344129554656,0.9247826217769354,0.0007416750756811301,0.08291431503335042,0.8777441052553773,0.07327327327327328,0.20463709677419356,1.0,95.957,4.0,1
6waHXbq4F6bKSxcvCM0nVw,0.1867456406930795,0.7105263157894738,0.546689933908997,0.4571140262361251,0.3801949717804002,0.7015300465666345,0.08408408408408408,0.6149193548387096,7.0,119.978,4.0,1
0tMJi6g91u2agcztHKfuTM,0.41465766484452504,0.6720647773279352,0.6038551413585261,0.8123107971745711,0.13288866085171883,0.6551112425160766,0.4579579579579579,0.15625,1.0,101.997,4.0,0
45C6Eq64scSkISq1x4PSLA,0.5943768380740792,0.6508097165991903,0.5737681900693002,0.0025630676084762868,0.0884556182657773,0.8044694113878829,0.06651651651651651,0.3125,1.0,96.562,4.0,0
159AnVj9IVGu4JmZT4ZuYe,0.34839249482692414,0.7469635627530364,0.7803652555886512,2.7648839556004035e-06,0.051000513083632626,0.7835021065858525,0.09444444444444444,0.9546370967741935,2.0,115.006,4.0,0
0g5Nh61YAyz3b7H4K74FJC,0.012046556101222456,0.458502024291498,0.8024290198674169,0.8617558022199798,0.17393535146228833,0.7782048439155395,0.06006006006006006,0.6118951612903225,7.0,164.044,4.0,0
5WYdpemVIdcpu7NPKyeUDA,0.022187135149370478,0.8593117408906884,0.4895247264594678,0.07073662966700302,0.1410979989738327,0.7103013280114322,0.09939939939939939,0.8336693548387097,0.0,145.02200000000005,4.0,0
6eR1N0EBHiDkGDzegX99d3,0.9457830427128718,0.5526315789473685,0.25885809990873626,5.136226034308779e-06,0.11749615187275525,0.6571562322911276,0.18768768768768768,0.42439516129032256,1.0,155.033,4.0,0
3V1kaUcf9rjjiYSUHowmbK,0.10240815157976917,0.6973684210526316,0.8014261214911093,0.06054490413723511,0.06331452026680348,0.8587232365042994,0.08978978978978978,0.7116935483870968,0.0,127.019,4.0,0
2D2jDYCCRr78BLr9x3WeZP,0.001112803048318303,0.7186234817813765,0.6931130968498961,0.8284561049445004,0.0630066700872242,0.7873703402567325,0.061411411411411404,0.28427419354838707,4.0,140.015,4.0,1
5ZfD9Q7OzzzOA4cTnsMZfj,0.0001991469162574416,0.2560728744939271,0.7312232351495822,0.00218970736629667,0.2437147255002565,0.8148175524182619,0.09039039039039037,0.2741935483870968,0.0,99.641,4.0,0
7B7lf3sIze5VR2WuYttn18,0.07429565520866575,0.7004048582995952,0.7903942393517265,0.717457114026236,0.08978963571062082,0.6203956932022568,0.062462462462462454,0.9677419354838709,5.0,128.13,4.0,0
64VKjMAghztMU7JcjCiJCc,0.44879426758086494,0.687246963562753,0.6068638364874487,0.26639757820383453,0.06977937403796818,0.8053317564737477,0.060210210210210204,0.10383064516129031,0.0,139.87,4.0,0
1H8mH1PLJYl0vBMG6Slphy,0.8022085076747366,0.28036437246963564,0.11042914021522199,0.7769929364278506,0.04905079527963058,0.547663044817306,0.0524024024024024,0.07036290322580645,6.0,134.091,4.0,0
4lzezjVUnL8AU506mCOdhT,0.012849770283253983,0.7186234817813765,0.6810783163342058,4.722502522704339e-05,0.224217547460236,0.8154088747628551,0.14129129129129128,0.4133064516129032,8.0,116.014,4.0,1
3gFoMftrMaNL6d6uZIumOj,0.23694652707004982,0.7449392712550608,0.6249160072609843,0.8849646821392533,0.10415597742432016,0.7120013797521374,0.06831831831831832,0.15524193548387097,6.0,116.985,4.0,0
7AkLPOwjju8taQCJCaIUts,0.01736785005718132,0.6305668016194332,0.8405391581671029,0.0,0.3586454592098512,0.8327543302042525,0.18468468468468469,0.5433467741935484,9.0,123.068,4.0,1
2vnRFvM5PvbwyR61PNPmSd,0.09497842039597755,0.659919028340081,0.8064406133726468,0.012916246215943492,0.4961518727552592,0.8340355286175376,0.08888888888888889,0.4717741935483871,1.0,92.0,4.0,1
1axDOrkgYhVfcQpPFGG3C7,0.013652984465285506,0.881578947368421,0.2839305593164244,7.164480322906154e-05,0.07798871216008207,0.5770320545987631,0.56006006006006,0.07631048387096774,8.0,109.997,4.0,0
76xNAVwiQccBXImICK5zUP,0.16365323295967307,0.819838056680162,0.5336522550169991,0.11604439959636731,0.18317085684966647,0.8259787616724567,0.06381381381381382,0.19455645161290322,11.0,106.02,4.0,1
7uGtN1U8xuycWLEBHlwNDz,0.27509920071654737,0.5576923076923077,0.5246261696302313,0.0,0.023909697280656745,0.8212728213467366,0.46396396396396394,0.3397177419354839,1.0,173.804,4.0,0
58grIxIWaUzcMTv38bkDD5,0.20481795978878878,0.722672064777328,0.44439429952562903,0.0,0.1051821446895844,0.697735728188829,0.04369369369369369,0.935483870967742,5.0,137.97799999999998,4.0,1
4tF5svEAayWQ5A13ki86XT,0.07027958429850811,0.6214574898785425,0.7733449669544985,2.5731584258324922e-05,0.08609543355566956,0.8528100130583685,0.1484984984984985,0.23487903225806453,8.0,122.116,4.0,0
7n1940b6kHcaEewFSZXnXa,0.279115271626705,0.7925101214574898,0.5366609501459217,0.0,0.22113904566444328,0.8949663685416512,0.11936936936936937,0.3961693548387097,9.0,113.988,4.0,0
67bVDuhVNpGahHOJGsv8BQ,0.018070662466458907,0.6680161943319839,0.7843768490938813,0.09273461150353178,0.07275525910723447,0.8750585162736837,0.07717717717717718,0.6975806451612904,8.0,161.84,4.0,1
3AfrZMgaJgGPAkutJrUR46,0.4196777534822221,0.21558704453441296,0.45542618166501186,0.00029162462159434917,0.9907644946126218,0.7612043265084879,0.06156156156156156,0.040120967741935486,10.0,81.638,4.0,0
6H0G73m1c1NpAPpSxUmrtZ,0.02499838478648082,0.659919028340081,0.6810783163342058,0.8789101917255298,0.11031298101590557,0.8241308793456033,0.3138138138138138,0.4627016129032258,1.0,127.601,5.0,1
5D5M4TsLJU7dWZtOXmZtbL,0.20280992433370998,0.6265182186234818,0.8656116175747911,0.0009727547931382441,0.20164186762442274,0.7557838716830512,0.08393393393393393,0.42439516129032256,7.0,139.939,4.0,0
42CENHW6ko9xkpMaSloeWG,0.018472269557474667,0.5293522267206477,0.3922435839576376,5.7517658930373364e-05,0.12365315546434069,0.7662305664375292,0.4804804804804805,0.3366935483870968,6.0,135.994,3.0,0
1eISZd4yrdGdGsTzp2AXfC,0.07610288711823669,0.44635627530364375,0.755292796180963,0.75882946518668,0.21395587480759362,0.8273585138098406,0.0524024024024024,0.2026209677419355,3.0,179.982,4.0,0
25hm5EayP9sEuw9M1D2bmL,0.024496375922711117,0.7975708502024291,0.755292796180963,0.0012916246215943492,0.26321190354027707,0.8445068618030404,0.17567567567567569,0.6643145161290323,9.0,100.006,4.0,0
6J2LdBN97cDWn0MLxYh9HB,0.8714857308749557,0.7165991902834008,0.18464362006197918,0.0,0.06608517188301692,0.7463473526005864,0.06306306306306306,0.3245967741935484,9.0,72.541,4.0,0
1GSnEOIzMyjkxjGA4eONpS,0.18473760523800062,0.6690283400809716,0.7482725075468103,0.0008113017154389504,0.40687532067727034,0.8358341340823416,0.10315315315315314,0.22983870967741937,0.0,130.02700000000002,4.0,0
3wnR4FIaT8Ok3gJjStIkyV,0.9969879468173817,0.2773279352226721,0.034409443291111314,0.9475277497477295,0.0858902001026167,0.24835538472910035,0.060210210210210204,0.07006048387096775,8.0,79.543,4.0,0
4pjEhRwViwRXem92na12Ef,0.19076171160323707,0.6558704453441295,0.8295072760277201,0.04238143289606458,0.19343252950230885,0.8195974080370562,0.07807807807807808,0.6743951612903226,9.0,100.029,4.0,0
0MM125EhNdDdtp1oFAcv0O,0.8363451104110764,0.687246963562753,0.2889450511979621,0.004672048435923309,0.08763468445356593,0.759997043388277,0.30780780780780775,0.4465725806451613,6.0,132.65200000000002,3.0,0
0u2P5u6lvoDfwTYjAADbn4,0.9377509008925566,0.3552631578947369,0.2949624414558073,0.0,0.08363263211903539,0.7178653263360188,0.05,0.12096774193548386,4.0,115.284,4.0,1
5boanH5wwSZfW4OiXTh0Pz,0.28313134253686256,0.6062753036437247,0.39826097421548273,0.8940464177598384,0.09081580297588505,0.6766452312316751,0.11546546546546545,0.1310483870967742,5.0,99.788,4.0,0
60APt5N2NRaKWf5xzJdzyC,0.34136437073414827,0.7935222672064778,0.7282145400206597,0.0,0.21395587480759362,0.8548550028334195,0.08093093093093093,0.71875,0.0,110.165,4.0,1
7aiClxsDWFRQ0Kzk5KI5ku,0.12851261249579377,0.7874493927125507,0.5587247144246873,0.0,0.3955874807593638,0.791780619410156,0.11651651651651651,0.6834677419354838,6.0,129.989,1.0,0
05YwRG6IqB1WmrINEAmbXr,0.5210835439637023,0.7054655870445344,0.8505681419301782,0.0,0.33299127757824526,0.8565796930051495,0.19369369369369369,0.5433467741935484,10.0,119.996,4.0,1
79uGuP3o5HO5ZlXTWbq0LW,0.0018557761666974648,0.3937246963562753,0.8515710403064857,0.7547931382441978,0.28065674704976906,0.8097173971961465,0.14204204204204204,0.17237903225806453,0.0,168.012,4.0,0
1v8sFvz8VBTTemAAydTtv0,0.47991881713458656,0.715587044534413,0.5747710884456078,0.12916246215943492,0.09184197024114929,0.8036070663020178,0.05150150150150149,0.21774193548387102,2.0,129.953,4.0,0
7sLpSWxQazJzDVG6YGzlVs,0.006634900549785047,0.5,0.8876753818535568,0.0,0.09184197024114929,0.8610638874516471,0.5975975975975976,0.5524193548387096,6.0,89.554,4.0,1
2aiBGwVav2yarNh2NDVmMr,0.0010425218073905442,0.3765182186234819,0.9057275526270923,0.0,0.21498204207285784,0.8244511789489245,0.1153153153153153,0.38911290322580644,9.0,126.844,4.0,0
3rT0YIyiE1n8JAUpBCUudE,0.07118320025329358,0.8006072874493927,0.7924000361043416,0.0,0.18727552591072344,0.8678148175524183,0.0524024024024024,0.8800403225806451,7.0,123.059,4.0,0
2Ld2LehpgQNREMxl9LlIzm,0.010841734828175166,0.8097165991902835,0.8946956704877095,0.44096871846619584,0.015392508978963569,0.785941311257299,0.06006006006006006,0.9747983870967741,6.0,138.48,4.0,0
3S2LNcyJre3hvJbPTcoghO,0.5602402353377391,0.7459514170040485,0.42834792550470857,0.0,0.13186249358645455,0.7633971468696873,0.09984984984984985,0.4435483870967742,4.0,105.059,4.0,1
2a8FvWOCYjTINLJrT2GSGF,0.005661003354071821,0.8026315789473684,0.8395362597907955,0.20787083753784055,0.051718830169317595,0.8385689999260847,0.12177177177177177,0.7066532258064515,11.0,149.97899999999996,4.0,1
3FNgcDIMzaP3YgCrmnAexL,0.9949799113623029,0.20546558704453444,0.18263782330936407,0.9656912209889,0.09902514109799897,0.3959642249981521,0.08243243243243242,0.17943548387096775,1.0,182.44,4.0,0
2ISSQPb9LHHiV6ng2NXosL,0.007930083418310883,0.6356275303643725,0.8335188695329502,1.4934409687184664e-05,0.0620831195484864,0.8652770591568728,0.04234234234234234,0.5645161290322581,11.0,128.003,4.0,0
4gbB4ORVF9jqFWgPF8277Z,0.48694694122736243,0.771255060728745,0.5817913770797606,0.0,0.10210364289379167,0.7496489023578978,0.15615615615615613,0.29939516129032256,8.0,139.998,4.0,0
15WSNNQZRQDOrzuKYMyrDX,5.296193512770377e-05,0.5728744939271255,0.9789391340975419,0.9667003027245206,0.016623909697280656,0.763076847266366,0.2672672672672673,0.10685483870967742,9.0,121.989,4.0,0
76oe7TamIpP41P6xy57pYY,0.037950213471739186,0.48582995951417,0.7954087312332642,0.0021493440968718466,0.10723447922011285,0.8522186907137753,0.07072072072072072,0.16129032258064516,3.0,125.081,4.0,0
6bGPGj1y9xCajEHxo5Fp6V,0.07610288711823669,0.7368421052631579,0.7633159831914232,0.9071644803229062,0.10620831195484863,0.7993446177347426,0.058108108108108104,0.19858870967741937,3.0,117.001,4.0,1
2zmGJTOfCKljp9HEffLM78,0.09286998316814479,0.665991902834008,0.9037217558744772,1.1402623612512614e-06,0.13904566444330424,0.8790745805307117,0.06516516516516516,0.7298387096774195,8.0,103.036,4.0,0
3TgKfqiC5kuKs9FndVb2Va,0.0009913169032860346,0.409919028340081,0.9147536380138601,0.0002653884964682139,0.5956900974858901,0.8651045901396999,0.08138138138138137,0.16633064516129034,5.0,129.952,4.0,0
46W9iEjOg5nkMvb6lo4Jwz,0.09136395657683567,0.695344129554656,0.706150775741894,0.0,0.11339148281169828,0.834947150565452,0.06891891891891892,0.27217741935483875,4.0,115.268,4.0,1
0QXoEwz03trZf9kJ7LZSf7,0.1566251088668972,0.5809716599190283,0.45743197841762695,3.0978809283551964e-06,0.1000513083632632,0.7492300490304777,0.06261261261261261,0.10584677419354838,0.0,126.664,4.0,1
0g5EKLgdKvNlln7TNqBByK,0.014154993329055211,0.590080971659919,0.6951188936025112,0.0,0.04022575679835813,0.8354645576169709,0.0635135135135135,0.22580645161290322,9.0,104.879,4.0,1
483XiZ5o13Cc1zoWV7jGml,0.0052292757312298755,0.6163967611336032,0.8856695851009417,1.160443995963673e-05,0.33093894304771676,0.8321876462906842,0.09639639639639638,0.7661290322580645,0.0,124.959,4.0,0
1upQiytDIEZfl9ItruoXuC,0.9307227767997808,0.20647773279352225,0.03130045832455797,0.8324924318869827,0.08404309902514108,0.3745287900066523,0.07312312312312312,0.05514112903225806,2.0,116.2,3.0,0
1RVXcPFfuY6ivkAN4NNixa,0.8845379613329679,0.4746963562753036,0.34209866514226117,0.00011907164480322905,0.061570035915854276,0.7055707492546874,0.057207207207207206,0.2217741935483871,4.0,93.276,4.0,0
5aB9ZhiTYDUOAPhLREuBVz,0.03764900815347736,0.6163967611336032,0.9679072519581591,0.49445005045408674,0.026885582349923037,0.8459851676645231,0.15615615615615613,0.6280241935483871,8.0,151.985,4.0,1
0rgYEoKvriKGhWc7uD6pRG,0.257026881620838,0.6963562753036436,0.8365275646618727,0.0015237134207870837,0.08004104669061056,0.8446546923891887,0.06666666666666667,0.038911290322580644,10.0,160.036,4.0,0
3UgRS0beatKo2GAvJyt0nD,0.09106275125857387,0.4271255060728745,0.8896811786061718,1.7053481331987886e-05,0.0720369420215495,0.8223322738807992,0.08228228228228228,0.4858870967741935,6.0,139.96200000000002,4.0,0
0xPVr1rHaOYmpw5w1zFl33,0.09799047357859578,0.7095141700404858,0.5356580517696142,0.0036326942482341066,0.09081580297588505,0.7688668785571735,0.05405405405405406,0.3477822580645161,3.0,115.038,4.0,1
7uBbsdK7I1VScBFwjRlhUV,0.5873487139813032,0.472672064777328,0.6610203488080552,0.0,0.11236531554643406,0.8078448764382684,0.4384384384384384,0.4647177419354839,3.0,96.923,4.0,1
1DunhgeZSEgWiIYbHqXl0c,0.017869858920951023,0.7378542510121459,0.7352348286548124,0.00019475277497477296,0.07747562852744998,0.8325325843250302,0.13798798798798798,0.5483870967741936,1.0,121.986,4.0,1
1ShHhJlzaLuoZbJ3aP4z0m,0.08363302007478224,0.7419028340080972,0.5517044257905347,7.658930373360242e-06,0.13083632632119033,0.7845122822578658,0.1490990990990991,0.28125,7.0,125.311,5.0,0
04amRUbvDaUMmE9U4Vs48E,0.1947777825133947,0.7601214574898785,0.580788478703453,0.0,0.08691636736788094,0.8550521102816172,0.08303303303303303,0.3366935483870968,7.0,108.967,4.0,0
4dIjmaNCYmzgTOW8K1MouO,0.013452180919777627,0.507085020242915,0.8054377149963394,0.004399596367305752,0.10723447922011285,0.8279991130164831,0.2972972972972973,0.4586693548387097,10.0,175.007,4.0,0
3XWDLEmXZccXCb4XcxJEnG,0.1194764529479391,0.7095141700404858,0.950857979560931,0.003582240161453078,0.21292970754232937,0.8923793332840565,0.10135135135135136,0.4808467741935484,9.0,124.002,4.0,0
0wbBGWS3zYVuqRK8JmuMXe,0.6536138839989041,0.6255060728744939,0.582794275456068,0.9091826437941473,0.09799897383273472,0.7919038115652794,0.06366366366366366,0.05786290322580645,8.0,135.969,4.0,0
3wwO0kUiwpyzHdkMNoifLR,0.5943768380740792,0.7115384615384615,0.32605229112134065,0.29465186680121086,0.10107747562852744,0.7715031906768177,0.07342342342342342,0.12903225806451613,2.0,149.74200000000005,4.0,1
1yb8ilP6lptUvGm5PvMyTj,0.00010778130305135544,0.6224696356275303,0.708156572494509,0.0,0.07511544381734221,0.8113681720748023,0.08303303303303303,0.29637096774193544,11.0,149.894,4.0,1
