endTime,msPlayed,id
2019-06-20 05:19:00+00:00,8960,1gXBi2I04CLJkTQnhNfEJT
2019-06-20 05:19:00+00:00,4310,2ysimGzh0rj7KDXCHPJFbC
2019-06-20 05:19:00+00:00,12465,4rwqrKdwlFWJ6LvPYaOtgn
2019-06-20 05:20:00+00:00,890,2ysimGzh0rj7KDXCHPJFbC
2019-06-20 05:20:00+00:00,1920,3JqAtsliMDAb5Wu3KhlnDw
2019-06-20 05:20:00+00:00,70000,6XwgdV5ZIIjDPlzsM7AxSw
2019-06-20 05:21:00+00:00,670,3gvZ23wQYqyjOv4P58zD7Q
2019-06-20 05:21:00+00:00,30940,3JqAtsliMDAb5Wu3KhlnDw
2019-06-20 05:21:00+00:00,6980,3VBMBW6JV77I1j40ded8gu
2019-06-20 05:21:00+00:00,4970,45egvmv9ZFull25ns9LOia
2019-06-20 05:21:00+00:00,1090,6FhQ6UH6m0mlXRLFiyehFR
2019-06-20 05:25:00+00:00,278267,1F5ReQ6nstlFaOJPtJzFmW
2019-06-20 05:27:00+00:00,94777,6ylRKDPOe41x4Gi8c00ulP
2019-06-20 21:01:00+00:00,253160,6ylRKDPOe41x4Gi8c00ulP
2019-06-20 21:07:00+00:00,252360,5MvNazK0X2D2xqvEUUafNZ
2019-06-20 21:10:00+00:00,198581,6NtUscGLA4d9U8IDtwFDUA
2019-06-20 21:31:00+00:00,11250,1mUYRwXo9XvE9tZfZIscRI
2019-06-20 21:31:00+00:00,7830,29DHnkkjNlYhMW6YN6Ed66
2019-06-20 21:31:00+00:00,195332,4IZdfTsTlQYvBtSFAcgjVu
2019-06-20 21:31:00+00:00,7530,5m4CSEYbnSVOSeoNVwdQJ7
2019-06-20 21:31:00+00:00,2250,6Kkt27YmFyIFrcX3QXFi2o
2019-06-20 21:31:00+00:00,6020,7q8jJ1XZEliBakZSUMFde5
2019-06-20 21:31:00+00:00,5160,7waUDw3NoJq2iIzgsTQ7h5
2019-06-20 21:32:00+00:00,39100,52xlYCmMaGjiXIGp6xHHTY
2019-06-20 21:32:00+00:00,5680,5v5FwIKfPwsYWPe3IZjsW6
2019-06-20 21:32:00+00:00,12030,6hocwo3no8Ht49AGoAM5FH
2019-06-20 22:42:00+00:00,170826,5qFhyL2XmxFOCLKpxLeh3w
2019-06-20 22:46:00+00:00,237000,3UgSQu6WwrXfKKDq019IHE
2019-06-20 22:50:00+00:00,214346,4L0HMiE70JyFSfOsnoHGbj
2019-06-20 22:52:00+00:00,131470,4qexD6ObR5nzpFJNpvQxIr
2019-06-20 22:52:00+00:00,1714,5T7msZdVtvmVn6wVkbBJa5
2019-06-20 22:55:00+00:00,214253,1p2S7PthbK0HI6clgvZI2K
2019-06-20 23:16:00+00:00,93178,7a9KeRj8ytHFboSE0jUS7V
2019-06-20 23:19:00+00:00,176401,2Pb9g7VfIopHn8nBNTrWNq
2019-06-20 23:20:00+00:00,68799,0g9ZgfUX5z5IkHUQY6DZI2
2019-06-20 23:20:00+00:00,607,2Pb9g7VfIopHn8nBNTrWNq
2019-06-20 23:20:00+00:00,0,2Pb9g7VfIopHn8nBNTrWNq
2019-06-20 23:20:00+00:00,3606,7a9KeRj8ytHFboSE0jUS7V
2019-06-20 23:37:00+00:00,164400,0g9ZgfUX5z5IkHUQY6DZI2
2019-06-20 23:41:00+00:00,213586,6Q6P0w0Cq8BxbujshtygHf
2019-06-20 23:46:00+00:00,301714,7iaJja9drkzGSKXMKlYBGh
2019-06-20 23:50:00+00:00,243934,6L6bYryIY36a32KDToM7M2
2019-06-20 23:51:00+00:00,1188,37mcGhHVQOGJS9HkCLzbJc
2019-06-20 23:51:00+00:00,78010,6fi6gDXhy1jFeiMKrhrIyC
2019-06-20 23:51:00+00:00,918,6fi6gDXhy1jFeiMKrhrIyC
2019-06-20 23:51:00+00:00,0,6L6bYryIY36a32KDToM7M2
2019-06-20 23:51:00+00:00,760,6L6bYryIY36a32KDToM7M2
2019-06-20 23:51:00+00:00,1347,6Q6P0w0Cq8BxbujshtygHf
2019-06-20 23:51:00+00:00,5861,7iaJja9drkzGSKXMKlYBGh
2019-06-21 00:10:00+00:00,93952,4hMReJho3x1AuxXbpzy4mL
2019-06-21 01:34:00+00:00,97497,5v5FwIKfPwsYWPe3IZjsW6
2019-06-21 01:36:00+00:00,2620,3ry13CLpR2yBtCtbedlld5
2019-06-21 01:36:00+00:00,2050,4aVuWgvD0X63hcOCnZtNFA
2019-06-21 01:36:00+00:00,163937,6W7zmjEMTzrSUhxe8MdWLA
2019-06-21 01:36:00+00:00,910,7HjBTvdXsvI0BMyiQQFD3s
2019-06-21 01:39:00+00:00,174730,1VtLDbl9nrcRMvbTh1fXdC
2019-06-21 01:43:00+00:00,198000,1a7iYgTRZIvsgmLzFbR7f2
2019-06-21 01:46:00+00:00,189000,3pvNllGp0jKVnWo7XNz4U0
2019-06-21 01:49:00+00:00,214600,2HxaymsvYQpZLD3FWWE1NV
2019-06-21 01:53:00+00:00,220893,7wLjNqpJ0k9EoIpZYpIkZk
2019-06-21 01:57:00+00:00,214801,7i2DJ88J7jQ8K7zqFX2fW8
2019-06-21 02:00:00+00:00,217708,3IV3gHY8XYaVjI6vDHMYlK
2019-06-21 02:02:00+00:00,134398,73JGwYBVycueKjzMkd1Xuy
2019-06-21 02:03:00+00:00,51331,0Myvci9UgTyLcqpstXVkjO
2019-06-21 02:07:00+00:00,200816,6maT3IGNEpVn9ajRtxf7bs
2019-06-21 02:10:00+00:00,186202,5SfNtcZeacegF9JSuqe8HQ
2019-06-21 02:13:00+00:00,191640,0OBa4wmQFDZx75mEmj2hJU
2019-06-21 02:17:00+00:00,4535,2p3hFDr1r8fNeg0DWVbf2J
2019-06-21 02:17:00+00:00,9140,2p3hFDr1r8fNeg0DWVbf2J
2019-06-21 02:17:00+00:00,1140,3IV3gHY8XYaVjI6vDHMYlK
2019-06-21 02:17:00+00:00,240195,3N71Jk26wVca2znzviFjiE
2019-06-21 02:17:00+00:00,7260,4x0pbs5nyk8y8kIwLT1Nn1
2019-06-21 02:17:00+00:00,1060,54o9AE6AljwJcUfIWDeGNu
2019-06-21 02:17:00+00:00,620,6AzYQlmA1lEZz4wHbfnnaN
2019-06-21 02:17:00+00:00,16410,73JGwYBVycueKjzMkd1Xuy
2019-06-21 02:17:00+00:00,850,73JGwYBVycueKjzMkd1Xuy
2019-06-21 02:18:00+00:00,600,0Ev562zA4pmUsBqjxsxxdx
2019-06-21 02:18:00+00:00,15030,0sFGYu1KVrx9onrjwYA5I7
2019-06-21 02:18:00+00:00,13340,1eQBEelI2NCy7AUTerX0KS
2019-06-21 02:18:00+00:00,9040,5CYvswEWk1UcCBHy7nyzYC
2019-06-21 02:18:00+00:00,1860,7GalIlpcDztcRU5GGm06yK
2019-06-21 02:18:00+00:00,15300,7qzzZG2V9HCz58RxyX5n8n
2019-06-21 02:19:00+00:00,9920,2BkEX5tsrZTLXwH5gYi9X2
2019-06-21 02:19:00+00:00,7440,2bQaDW2g0ddab1xDcMGF8i
2019-06-21 02:19:00+00:00,7260,3X3mfRMRaPJRiIMDMQtSkd
2019-06-21 02:19:00+00:00,6290,6d3e80za42D1MkSGRgIX1o
2019-06-21 02:19:00+00:00,1600,6e71Bf2xDi7ML7KC5nJY9n
2019-06-21 02:19:00+00:00,9490,781V2Y5LPtcpgONEOadadE
2019-06-21 02:20:00+00:00,75730,74wHqDbloTZMMUjdJ7aBW5
2019-06-21 02:21:00+00:00,5030,01kP69GPeRcMtE63WMXsDs
2019-06-21 02:21:00+00:00,140,08Kj0lvbsqAxzeUOBYZRL6
2019-06-21 02:21:00+00:00,13860,0JITWDB1tVUH2VUXmVtYpL
2019-06-21 02:21:00+00:00,5740,14oTuzcNwzAsBqzv5NRv6U
2019-06-21 02:21:00+00:00,980,1D5KGnmQNMizkBx01eu1PN
2019-06-21 02:21:00+00:00,2170,250tdAzhJQOXljDWB9mU0B
2019-06-21 02:21:00+00:00,4170,2mzJR8lnV8NPpiLBSTWR3l
2019-06-21 02:21:00+00:00,580,2NDZ6i6UfOUSKgFiTQKbnv
2019-06-21 02:21:00+00:00,1270,42jG6qZg93rsTuuO4eodx6
2019-06-21 02:21:00+00:00,6650,4nvUmhDmHnv9MgaqlP4qUL
2019-06-21 02:21:00+00:00,4140,59rVhom2nZck29rgp2PCVe
2019-06-21 02:21:00+00:00,1150,5lnwarA1AQISnkfkU9kOs9
2019-06-21 02:21:00+00:00,4210,6i5EVnqvObxR53F5W6pJ4F
2019-06-21 02:21:00+00:00,1220,6rbZdothyG7vCfy8C100lH
2019-06-21 02:22:00+00:00,7330,0xQIWEKeJaYGBqvK4A9PHb
2019-06-21 02:22:00+00:00,6900,2ErwrsOg1h7ZbkxzrlKQnA
2019-06-21 02:22:00+00:00,7870,2H881m3JRA8lpuuwaQL6zy
2019-06-21 02:22:00+00:00,9910,2K87XMYnUMqLcX3zvtAF4G
2019-06-21 02:22:00+00:00,1180,2m3PdHM0UFbkRhtF0cs6TF
2019-06-21 02:22:00+00:00,11400,2OMiSxyIucpLdvQG5NYIOR
2019-06-21 02:22:00+00:00,6760,5JEx7HbmvHQQswJCsoo9rA
2019-06-21 02:22:00+00:00,1470,5Q17mAldONliLKiSKpikRv
2019-06-21 02:22:00+00:00,1040,6Kkt27YmFyIFrcX3QXFi2o
2019-06-21 02:23:00+00:00,3480,0isSlIwDGSfL7KbyRUwWfM
2019-06-21 02:23:00+00:00,3700,21iBxwZ9k5m8wjJjOctaji
2019-06-21 02:23:00+00:00,14910,47rnZvtVQ3X6wQwM78ZYTp
2019-06-21 02:23:00+00:00,7400,4SoXQCrPQplashFebNaUw3
2019-06-21 02:23:00+00:00,20670,4WzhjxvLP95y7AMDy0Atwb
2019-06-21 02:23:00+00:00,1690,5KFJvyM90KMbRtmbnXhfSA
2019-06-21 02:23:00+00:00,8730,5tPVk414MNG1cNfGjJs1Jr
2019-06-21 02:24:00+00:00,12300,0FO07NAizF32qOJDLvTo3E
2019-06-21 02:24:00+00:00,11840,1avpgqAhvJ23E92YxzvcIS
2019-06-21 02:24:00+00:00,2510,1CxvAJLpvVXPt9lABVCwDC
2019-06-21 02:24:00+00:00,7730,3Zx07k3IUO99TVIBBYo3KZ
2019-06-21 02:24:00+00:00,26470,6qzKoj2rfxRAm5rO2gep7k
2019-06-21 02:25:00+00:00,9930,09IStsImFySgyp0pIQdqAc
2019-06-21 02:25:00+00:00,11670,2SoBbOI3IXTbeaPiNE8WDB
2019-06-21 02:25:00+00:00,840,2SoBbOI3IXTbeaPiNE8WDB
2019-06-21 02:25:00+00:00,800,3peHeqaa3c0bDIA3whCWR0
2019-06-21 02:25:00+00:00,1340,3QWjljChcOMkRDYSzF33Qr
2019-06-21 02:25:00+00:00,12480,3wKLgtriaPGVW9A3AoRE9l
2019-06-21 02:25:00+00:00,13320,3yiOqZH0WeLh5Q0PTVkFEm
2019-06-21 02:25:00+00:00,2230,3yiOqZH0WeLh5Q0PTVkFEm
2019-06-21 02:25:00+00:00,1880,4X7ebRXnmzBm1Q99XTBAP3
2019-06-21 02:26:00+00:00,5220,0973LU6HDquu15jYwXN2hB
2019-06-21 02:26:00+00:00,7830,0973LU6HDquu15jYwXN2hB
2019-06-21 02:26:00+00:00,1630,0t2QiRkpag0fAgs9zuCPlH
2019-06-21 02:26:00+00:00,7610,1QzC4y8h6WFxHE4KlokhVr
2019-06-21 02:26:00+00:00,12170,2F7BYp0ZGOHPe4ENZCnC5w
2019-06-21 02:26:00+00:00,8380,32rbXXATG6keHt8tcVieuX
2019-06-21 02:26:00+00:00,1590,3pIXPiy9Ke5NKErv4JhKNb
2019-06-21 02:26:00+00:00,2330,3wKLgtriaPGVW9A3AoRE9l
2019-06-21 02:26:00+00:00,10950,46W9iEjOg5nkMvb6lo4Jwz
2019-06-21 02:27:00+00:00,11850,0ZyNhzQtb8sDCOaHt46I0o
2019-06-21 02:27:00+00:00,2320,1OppEieGNdItZbE14gLBEv
2019-06-21 02:27:00+00:00,2030,3Dkvp3L4w0uJFYfIPa8E9H
2019-06-21 02:27:00+00:00,4240,57J6Q5l6AFeZZYiU2UGPRq
2019-06-21 02:27:00+00:00,26330,5clYhUpqYzy0Fdz3TdtZ3j
2019-06-21 02:27:00+00:00,4250,6krNSTegkvGMmdIUOUEQH1
2019-06-21 02:28:00+00:00,20530,0ubxZPTCTla656y8rAiOMr
2019-06-21 02:28:00+00:00,7800,0ubxZPTCTla656y8rAiOMr
2019-06-21 02:28:00+00:00,16430,2FDVRMuNMw1pz4d03zyrtQ
2019-06-21 02:28:00+00:00,4020,2FDVRMuNMw1pz4d03zyrtQ
2019-06-21 02:28:00+00:00,1660,46oyOZu0PMiUV0PeezjZmg
2019-06-21 02:28:00+00:00,9670,7xgyHMFWayafh1Da3ptQDE
2019-06-21 02:29:00+00:00,9590,01UoVh42qPP3qHHTSqKPO8
2019-06-21 02:29:00+00:00,1180,02ZorlDGq0uTnMobHNh4EL
2019-06-21 02:29:00+00:00,280,1mZF9TEc7gpw7by7NCZSKr
2019-06-21 02:29:00+00:00,8130,2rB9VswYbkbRgIvRTAVCgd
2019-06-21 02:29:00+00:00,8780,2rB9VswYbkbRgIvRTAVCgd
2019-06-21 02:29:00+00:00,1330,35GxYxwMpE3UktOnjbyCLx
2019-06-21 02:29:00+00:00,610,3NdAuXDu0hp8Fth7sOuJBW
2019-06-21 02:29:00+00:00,220,3omXshBamrREltcf24gYDC
2019-06-21 02:29:00+00:00,7540,3YmiIqDgrq1zPVF2uPMKpo
2019-06-21 02:29:00+00:00,22330,46oyOZu0PMiUV0PeezjZmg
2019-06-21 02:29:00+00:00,1160,5wL742yBgvtbw1IibA3FMJ
2019-06-21 02:29:00+00:00,670,7JPDtDo1df4eJFvdOgUDni
2019-06-21 02:30:00+00:00,6630,0WQbCSbujb6bSPVENrWYrl
2019-06-21 02:30:00+00:00,970,1k3kDzlT1ixnthvWyRV7BM
2019-06-21 02:30:00+00:00,40760,4xrKo7ZQR9ccfyZ5ohS3YU
2019-06-21 02:30:00+00:00,8040,7f7eBAKSe0G4Uhi6kjhZwT
2019-06-21 02:31:00+00:00,1550,0C2TcipR9L15Hy6kkINmu1
2019-06-21 02:31:00+00:00,5680,0dxonZXcfLRFw31pvlhbXi
2019-06-21 02:31:00+00:00,7350,0oks4FnzhNp5QPTZtoet7c
2019-06-21 02:31:00+00:00,2470,14IPgUOith4jGJUFHSXaNF
2019-06-21 02:31:00+00:00,1150,1C7QiaUaxiqVzwxVzQoGbt
2019-06-21 02:31:00+00:00,7830,1o4cSqwgkMQFVvRB1q0t9v
2019-06-21 02:31:00+00:00,7310,1OxL1FWSEd7QmJoWLRP2NO
2019-06-21 02:31:00+00:00,4110,3DMHprSdk9uIuhmjz0kszJ
2019-06-21 02:31:00+00:00,10100,3MrWxJaD2AT0W9DjWF64Vm
2019-06-21 02:31:00+00:00,740,4d42YQbGZxwYq7YZiCkTDb
2019-06-21 02:31:00+00:00,580,6golelYKuy85o3u0cxIxFK
2019-06-21 02:31:00+00:00,1200,6JbddVZaVffjz9qbT9X6Ir
2019-06-21 02:32:00+00:00,1090,0K1glOFXQzLm3KxjJY5rtK
2019-06-21 02:32:00+00:00,8340,1j3s6SE0wUgJfBULiHfgCv
2019-06-21 02:32:00+00:00,800,1Taq7PrHRF7dLCcHTRh2aj
2019-06-21 02:32:00+00:00,2660,2SLEZrKKVNpOXQJN8UKSxC
2019-06-21 02:32:00+00:00,850,35AmCchFjTJoVwymcRmiLC
2019-06-21 02:32:00+00:00,650,3fLaN5F53WXSeYjbd1LCuT
2019-06-21 02:32:00+00:00,1360,3vagHbsr2KDy9BLsWYEN1z
2019-06-21 02:32:00+00:00,2890,4GUXTRTjQ4voLzwLw9qbPx
2019-06-21 02:32:00+00:00,7560,4U0CowvWr2Ytyu534zYBPi
2019-06-21 02:32:00+00:00,4610,5gKsFQEvOKuRVN6WUBlHX1
2019-06-21 02:32:00+00:00,7480,5lNuqFVMca4vPupY10cH0J
2019-06-21 02:32:00+00:00,660,5qFhyL2XmxFOCLKpxLeh3w
2019-06-21 02:32:00+00:00,1070,63CHa6rmamv9OsehkRD8oz
2019-06-21 02:32:00+00:00,5810,6LbFn5HmGTtkxjmTQSzzoj
2019-06-21 02:32:00+00:00,7870,7K69gzcjWScj9BIc2CC612
2019-06-21 02:32:00+00:00,1210,7lRkmXG28wZxJO4OKaSSAJ
2019-06-21 02:33:00+00:00,10450,0X53tNGfWBeUkzuTzIKj0W
2019-06-21 02:33:00+00:00,1100,1RzbRLvhUqwjqnwkHgxWqF
2019-06-21 02:33:00+00:00,7770,3NeiYiBn3rQBgurfVk92Zm
2019-06-21 02:33:00+00:00,1090,3NJEi2IpymoGOMUWIBdrif
2019-06-21 02:33:00+00:00,1120,3QgLLkVcADJ3tM1nIzf5Rw
2019-06-21 02:33:00+00:00,1070,3wgu3Yq2tqdJH9nmUt3kfx
2019-06-21 02:33:00+00:00,580,4L0HMiE70JyFSfOsnoHGbj
2019-06-21 02:33:00+00:00,950,4LSkEJ5P5MV0y3PZqw7guJ
2019-06-21 02:33:00+00:00,1250,4WMCllwqU4hot6yqJcxWoH
2019-06-21 02:33:00+00:00,3330,54o9AE6AljwJcUfIWDeGNu
2019-06-21 02:33:00+00:00,6120,5NGatLErGtvr5MYOC5rR4x
2019-06-21 02:33:00+00:00,170,5p4TJZNadxMbLubZJBs0w6
2019-06-21 02:33:00+00:00,320,6YaC65M3ujeROidG3b09J0
2019-06-21 02:33:00+00:00,890,6YaC65M3ujeROidG3b09J0
2019-06-21 02:33:00+00:00,9870,72KGiJtK1yaZns3IDzEB6i
2019-06-21 02:33:00+00:00,7250,7t1Rs2Gnamco3SC42wpDc5
2019-06-21 02:33:00+00:00,1450,7t1Rs2Gnamco3SC42wpDc5
2019-06-21 02:34:00+00:00,7040,00oju5ddIM8KQDeZECbLBM
2019-06-21 02:34:00+00:00,6860,09vkg7lGaIa3TvpkJZ4erP
2019-06-21 02:34:00+00:00,12150,1OWxlgwPtWuEvGkH8uS1Tj
2019-06-21 02:34:00+00:00,6400,1tDVgmIzvqIpgilWP3tc69
2019-06-21 02:34:00+00:00,7590,2CMd7rguilwbrudBNKBrqF
2019-06-21 02:34:00+00:00,1380,2E48l6oskJPUX6gENZE8ty
2019-06-21 02:34:00+00:00,2640,4aKxJHGYmlkDKvOK98Ns5I
2019-06-21 02:34:00+00:00,2350,4is6Z7ZZkQKxezliMAVah7
2019-06-21 02:34:00+00:00,1870,4lzezjVUnL8AU506mCOdhT
2019-06-21 02:34:00+00:00,5410,7aLgmeI3lEAEY9OoQfMmGG
2019-06-21 02:35:00+00:00,270,01wpPOPqQ3XyS6hBN00HfK
2019-06-21 02:35:00+00:00,250,01wpPOPqQ3XyS6hBN00HfK
2019-06-21 02:35:00+00:00,880,01wpPOPqQ3XyS6hBN00HfK
2019-06-21 02:35:00+00:00,1220,092UykLfRvqDeXF3PEYDR4
2019-06-21 02:35:00+00:00,710,09EgAAF3RQdhndfVamkK1P
2019-06-21 02:35:00+00:00,460,1aDLUzCyYpRXgrjwUWzV2X
2019-06-21 02:35:00+00:00,400,1aDLUzCyYpRXgrjwUWzV2X
2019-06-21 02:35:00+00:00,1190,1aDLUzCyYpRXgrjwUWzV2X
2019-06-21 02:35:00+00:00,790,2cf7FeuunFC0V60UL2XfF4
2019-06-21 02:35:00+00:00,350,2fdqK0cj1pCTffiak9KYCS
2019-06-21 02:35:00+00:00,1110,2fdqK0cj1pCTffiak9KYCS
2019-06-21 02:35:00+00:00,6270,2ms5mUEJTxFnZbxJi5rrIO
2019-06-21 02:35:00+00:00,0,2qpqw7z7fJIQIQQlUdmf82
2019-06-21 02:35:00+00:00,6400,3pfiPtYUQoHditTR4rUQT4
2019-06-21 02:35:00+00:00,1870,4z7gh3aIZV9arbL9jJSc5J
2019-06-21 02:35:00+00:00,250,59jrAtgRKHrOoOeoTg8JDL
2019-06-21 02:35:00+00:00,1480,59jrAtgRKHrOoOeoTg8JDL
2019-06-21 02:35:00+00:00,1150,5imHwe7J48CeIQQ5S3B3El
2019-06-21 02:35:00+00:00,800,5NsruZ9uIydV0A196WZjkV
2019-06-21 02:35:00+00:00,3250,5NVc0OEOjQO2vbJEEpMh55
2019-06-21 02:35:00+00:00,1240,5oAgI7Pzg6vxuKrfapg3Pi
2019-06-21 02:35:00+00:00,650,6Q6PUsRgFVjKNEw9Q9NoK6
2019-06-21 02:36:00+00:00,69620,2fdqK0cj1pCTffiak9KYCS
2019-06-21 02:36:00+00:00,7740,2qpqw7z7fJIQIQQlUdmf82
2019-06-21 02:37:00+00:00,1310,0p0e1RSBzc62nzYt107Jd1
2019-06-21 02:37:00+00:00,7340,2aJDlirz6v2a4HREki98cP
2019-06-21 02:37:00+00:00,25140,2c5ZXiw3KCKjYIHMZEYYQU
2019-06-21 02:37:00+00:00,2790,5Vtp5qiLPXowRnLzBneiqx
2019-06-21 02:39:00+00:00,250,49J47HpmkjujUUyw8zUlOR
2019-06-21 02:40:00+00:00,6660,4KMapVozgAOzbMTbCmzqvP
2019-06-21 03:47:00+00:00,18670,0agNiLbE45BFnUtkbRzWL3
2019-06-21 03:47:00+00:00,1420,0nD2HHezOd08mhvmgnjh3I
2019-06-21 03:47:00+00:00,1180,46oyOZu0PMiUV0PeezjZmg
2019-06-21 03:47:00+00:00,10520,4KS0zjYvLr3474mwt2fXLi
2019-06-21 03:48:00+00:00,7530,28FOofHvKgLp5bng45jzVY
2019-06-21 03:48:00+00:00,31900,2vy3FUf4Fai7UzqCI9b4IL
2019-06-21 03:48:00+00:00,14990,7xN1kMadCanfFm1NLL1RWF
2019-06-21 03:49:00+00:00,12420,1JDIArrcepzWDTAWXdGYmP
2019-06-21 03:49:00+00:00,22770,1p7IP0JMy5fuOdozeoDmnh
2019-06-21 03:49:00+00:00,760,28FOofHvKgLp5bng45jzVY
2019-06-21 03:49:00+00:00,10740,2cY7TyNIfibiMIK7jFgDxL
2019-06-21 03:49:00+00:00,1110,2I0Q1wxFRdnDYtG6Q8W47S
2019-06-21 03:49:00+00:00,980,3NcsWUXZQjMBn9Wl2AsJo8
2019-06-21 03:49:00+00:00,6180,3nOpBVYqpNdtrQZVwChhUq
2019-06-21 03:49:00+00:00,12080,4gBIp9KkbKuASicfhzgxa5
2019-06-21 03:49:00+00:00,4870,5Mtqe87XOZAtVlerPN2Xuh
2019-06-21 03:49:00+00:00,1980,73iR1IX5l9vHZEWk1XSpry
2019-06-21 03:50:00+00:00,5980,0vPytS8TMGZhqEbgLDbmZz
2019-06-21 03:50:00+00:00,1850,1hI1WeMd3Y8lPjSrtHPvt0
2019-06-21 03:50:00+00:00,11400,1hI1WeMd3Y8lPjSrtHPvt0
2019-06-21 03:50:00+00:00,3160,54DsyICxMms5vGsaUwrzlY
2019-06-21 03:50:00+00:00,1100,60NXuYborLfMiTPJMcxkM5
2019-06-21 03:50:00+00:00,7530,6hubiasSMCpOCrcCbHDGTm
2019-06-21 03:50:00+00:00,4200,6hubiasSMCpOCrcCbHDGTm
2019-06-21 03:51:00+00:00,10980,1qggPWYf4aNcvpvLMov6kk
2019-06-21 03:51:00+00:00,29320,5QrpgVYlVFHYRoN7Bq1FYk
2019-06-21 03:52:00+00:00,95469,4ayFDlAZCqc74jnuCrH2eC
2019-06-21 03:56:00+00:00,244204,3MbaNhZTVdIKWGIel6yzv6
2019-06-21 04:00:00+00:00,235732,09zN9QBOHe8795UVOvEtnt
2019-06-21 04:04:00+00:00,227413,2DYgF3EBUJCwCkDSlW5oHJ
2019-06-21 04:07:00+00:00,187506,6zLXWVAskybBaM2L5rCxiG
2019-06-21 04:12:00+00:00,264240,2BnUHxd9RFqidAVm6YEmIy
2019-06-21 04:15:00+00:00,226857,5ffwgrvw4tVlhFcI8efviN
2019-06-21 04:18:00+00:00,158834,2AvKATGfAJdxDdFQSAIWHX
2019-06-21 04:28:00+00:00,43960,6DTkTHYE9uiHXzY4YQNSTS
2019-06-21 04:56:00+00:00,440,4hMReJho3x1AuxXbpzy4mL
2019-06-21 05:00:00+00:00,242285,6LbFn5HmGTtkxjmTQSzzoj
2019-06-21 05:03:00+00:00,213600,3Lh1bqNMjcZqaTyKk0ppCY
2019-06-21 05:06:00+00:00,151976,0SDlfmgyy5BA8emXyl6UzZ
2019-06-21 05:06:00+00:00,2783,3LYSYHn94yg2PHFPvN7rDj
2019-06-21 05:07:00+00:00,59140,2Y0iGXY6m6immVb2ktbseM
2019-06-21 05:10:00+00:00,157534,6m15VHbWgi4kQbZukwiqmU
2019-06-21 05:10:00+00:00,25764,7K69gzcjWScj9BIc2CC612
2019-06-21 05:11:00+00:00,87307,2HxaymsvYQpZLD3FWWE1NV
2019-06-21 05:39:00+00:00,11900,1x0BuYLoVRwkkEBJdppQvf
2019-06-21 05:39:00+00:00,950,2Bz3RT8g3PlMGWP96ZPd1I
2019-06-21 05:39:00+00:00,660,33GyFbfYM8Yk3jzvebWRYv
2019-06-21 05:39:00+00:00,14070,356fWfOPJxJ6ffowduEn19
2019-06-21 05:39:00+00:00,3980,64PU8z3QYjCM95OOZ7Am1S
2019-06-21 05:39:00+00:00,6000,64sp7I8wf70B7OLOpih6XJ
2019-06-21 05:39:00+00:00,1550,6DTkTHYE9uiHXzY4YQNSTS
2019-06-21 05:39:00+00:00,2530,6vjWim6xU6tPjA42GxSp1U
2019-06-21 05:40:00+00:00,12040,0iex8CRAfKNIGMIxtz20bq
2019-06-21 05:40:00+00:00,7630,0nOzi4Nx5S2OZNTLKX0AjM
2019-06-21 05:40:00+00:00,1390,1ovXwvaNHQ1h1HgYkJpRgH
2019-06-21 05:40:00+00:00,1190,2Q659ZNGaigzIlL8D7oM2J
2019-06-21 05:40:00+00:00,7790,2vzBZ87UkwvkIycWEWFrYp
2019-06-21 05:40:00+00:00,10070,3k8Vghvr9JRdXmT4GOuq9i
2019-06-21 05:40:00+00:00,820,4GGpLDI1Eso8oHOflKJJKt
2019-06-21 05:40:00+00:00,810,5vsRm2aCBl5T2qdpvwtrf6
2019-06-21 05:40:00+00:00,7120,5zpYTfWIuNXCFblRIescG1
2019-06-21 05:40:00+00:00,4390,7gPMIPE7mg1beVbghhzTE5
2019-06-21 05:40:00+00:00,410,7jStM0aMv8WoG91YrrDMbw
2019-06-21 05:40:00+00:00,3510,7ptSTFAis4UckLAfUrMfM0
2019-06-21 05:41:00+00:00,6390,20PAvkdQeGeVEhptgy7Azo
2019-06-21 05:41:00+00:00,8890,2tpfxAXiI52znho4WE3XFA
2019-06-21 05:41:00+00:00,35250,6mdSUR1YTgIe9k50sY2pcK
2019-06-21 05:41:00+00:00,6830,79MZ8lNNlXWPyNz3TOLhre
2019-06-21 05:42:00+00:00,13520,6FMpq9zf0roW5kL2vuSIpJ
2019-06-21 05:45:00+00:00,1310,0KKkJNfGyhkQ5aFogxQAPU
2019-06-21 05:45:00+00:00,197317,3VvHDklmRhNUamdXbrrqhF
2019-06-21 05:45:00+00:00,3970,4sNlINmd8XBEeoJncJjnWY
2019-06-21 05:45:00+00:00,32227,5E5EesEPuWOnChiTwqBSRT
2019-06-21 05:45:00+00:00,1160,5RJizYf3glrHlux3XymB2r
2019-06-21 05:46:00+00:00,7550,0KKkJNfGyhkQ5aFogxQAPU
2019-06-21 05:46:00+00:00,13060,5RJizYf3glrHlux3XymB2r
2019-06-21 05:49:00+00:00,189489,5NzxcQHo2Eq02jB3WB0N50
2019-06-21 05:53:00+00:00,258440,1V0Zy7533bjXFSVtn3crzY
2019-06-21 05:57:00+00:00,214213,5gQOnGVohNIiUniPwFicI3
2019-06-21 06:00:00+00:00,215080,7Cuk8jsPPoNYQWXK9XRFvG
